,departures_scheduled,departures_performed,payload,seats,passengers,freight,mail,distance,ramp_to_ramp,air_time,unique_carrier,airline_id,unique_carrier_name,region,carrier,carrier_name,carrier_group,carrier_group_new,origin_airport_id,origin_city_market_id,origin,origin_city_name,origin_country,origin_country_name,dest_airport_id,dest_city_market_id,dest,dest_city_name,dest_country,dest_country_name,aircraft_group,aircraft_type,aircraft_config,year,month,distance_group,class,data_source
7191,7.0,7.0,875000.0,1260.0,1127.0,0.0,0.0,1299.0,1230.0,1098.0,G4,20368,Allegiant Air,D,G4,Allegiant Air,3,3,14761,34761,SFB,"Sanford, FL",US,United States,10581,30581,BGR,"Bangor, ME",US,United States,6,694,1,2017,8,3,F,DU
7192,1.0,1.0,21803.0,76.0,61.0,0.0,0.0,643.0,114.0,94.0,YX,20452,Republic Airline,D,YX,Republic Airlines,2,2,13198,33198,MCI,"Kansas City, MO",US,United States,12266,31453,IAH,"Houston, TX",US,United States,6,673,1,2016,11,2,F,DU
7193,9.0,9.0,287336.0,1350.0,1155.0,97.0,0.0,723.0,1002.0,794.0,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,13930,30977,ORD,"Chicago, IL",US,United States,10257,30257,ALB,"Albany, NY",US,United States,6,694,1,2016,9,2,F,DU
7194,0.0,11.0,26800.0,99.0,63.0,364.0,0.0,167.0,796.0,696.0,GV,20455,Grant Aviation,D,GV,Grant Aviation,1,5,11336,31336,DLG,"Dillingham, AK",US,United States,10551,30113,BET,"Bethel, AK",US,United States,4,416,1,2018,7,1,F,DU
7195,5.0,5.0,197500.0,750.0,677.0,0.0,0.0,1918.0,1613.0,1230.0,AA,19805,American Airlines Inc.,L,AA,American Airlines Inc.,3,3,14832,34832,SJD,"San Jose del Cabo, Mexico",MX,Mexico,11057,31057,CLT,"Charlotte, NC",US,United States,6,694,1,2017,7,4,F,IU
7196,73.0,73.0,2350600.0,10325.0,9520.0,19541.0,0.0,533.0,7606.0,6292.0,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,13198,33198,MCI,"Kansas City, MO",US,United States,11292,30325,DEN,"Denver, CO",US,United States,6,619,1,2016,10,2,F,DU
7197,0.0,2.0,3900.0,18.0,3.0,37.0,0.0,124.0,87.0,79.0,8E,20331,Bering Air Inc.,D,8E,Bering Air Inc.,1,5,14895,34895,SMK,"St. Michael, AK",US,United States,13873,33873,OME,"Nome, AK",US,United States,1,194,1,2019,10,1,F,DU
7198,7.0,7.0,256800.0,1284.0,1012.0,0.0,0.0,722.0,900.0,756.0,G4,20368,Allegiant Air,D,G4,Allegiant Air,3,3,14307,30721,PVD,"Providence, RI",US,United States,11193,33105,CVG,"Cincinnati, OH",US,United States,6,694,1,2019,6,2,F,DU
7199,72.0,73.0,3473340.0,12994.0,7095.0,6325.0,0.0,550.0,7580.0,5767.0,AS,19930,Alaska Airlines Inc.,D,AS,Alaska Airlines Inc.,3,3,14771,32457,SFO,"San Francisco, CA",US,United States,14057,34057,PDX,"Portland, OR",US,United States,6,888,1,2018,1,2,F,DU
7200,42.0,42.0,4426245.0,0.0,0.0,2513923.0,5776.0,286.0,3141.0,2135.0,5X,19917,United Parcel Service,D,5X,United Parcel Service,3,3,13930,30977,ORD,"Chicago, IL",US,United States,14730,33044,SDF,"Louisville, KY",US,United States,6,691,2,2016,12,1,G,DU
7201,0.0,41.0,139400.0,369.0,142.0,6733.0,29143.0,112.0,2239.0,1931.0,H6,20336,Hageland Aviation Service,D,H6,Hageland Aviation Service,1,5,10551,30113,BET,"Bethel, AK",US,United States,13894,33894,OOK,"Toksook, AK",US,United States,4,416,3,2018,1,1,F,DU
7202,0.0,26.0,2501356.0,6136.0,5355.0,233156.0,0.0,3745.0,0.0,0.0,LX,20233,Swiss International Airlines,I,LX,Swiss International Airlines,0,0,10721,30721,BOS,"Boston, MA",US,United States,16321,36321,ZRH,"Zurich, Switzerland",CH,Switzerland,6,696,1,2019,8,8,F,IF
7203,0.0,60.0,1956372.0,7800.0,6877.0,0.0,0.0,357.0,0.0,0.0,WS,20229,Westjet,I,WS,Westjet,0,0,12953,31703,LGA,"New York, NY",US,United States,16271,36106,YYZ,"Toronto, Canada",CA,Canada,6,612,1,2016,7,1,F,IF
7204,22.0,21.0,592079.0,2688.0,1761.0,66.0,0.0,1269.0,4536.0,3865.0,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,12266,31453,IAH,"Houston, TX",US,United States,14262,34262,PSP,"Palm Springs, CA",US,United States,6,698,1,2019,2,3,F,DU
7205,6.0,6.0,130818.0,456.0,399.0,0.0,0.0,198.0,485.0,247.0,YX,20452,Republic Airline,D,YX,Republic Airline,2,2,14100,34100,PHL,"Philadelphia, PA",US,United States,14524,34524,RIC,"Richmond, VA",US,United States,6,673,1,2018,6,1,F,DU
7206,0.0,1.0,30000.0,0.0,0.0,5049.0,0.0,1375.0,177.0,165.0,U7,20447,USA Jet Airlines Inc.,D,U7,USA Jet Airlines Inc.,2,2,10747,30747,BRO,"Brownsville, TX",US,United States,16091,31295,YIP,"Detroit, MI",US,United States,6,640,2,2019,12,3,P,DU
7207,0.0,3.0,129996.0,539.0,385.0,0.0,0.0,773.0,0.0,0.0,Y4,21351,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),I,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),0,0,11187,31187,CUU,"Chihuahua, Mexico",MX,Mexico,11292,30325,DEN,"Denver, CO",US,United States,6,722,1,2018,10,2,F,IF
7208,30.0,28.0,367200.0,1400.0,1089.0,0.0,0.0,773.0,3875.0,2941.0,ZW,20046,Air Wisconsin Airlines Corp,D,ZW,Air Wisconsin Airlines Corp,2,2,13930,30977,ORD,"Chicago, IL",US,United States,14685,34685,SAV,"Savannah, GA",US,United States,6,629,1,2018,11,2,F,DU
7209,19.0,20.0,819000.0,3200.0,2513.0,231.0,211.0,584.0,2491.0,1901.0,DL,19790,Delta Air Lines Inc.,D,DL,Delta Air Lines Inc.,3,3,14869,34614,SLC,"Salt Lake City, UT",US,United States,14831,32457,SJC,"San Jose, CA",US,United States,6,614,1,2019,12,2,F,DU
7210,1.0,1.0,17800.0,76.0,61.0,0.0,0.0,445.0,167.0,137.0,QX,19687,Horizon Air,D,QX,Horizon Air,2,2,10620,30620,BIL,"Billings, MT",US,United States,11884,31884,GEG,"Spokane, WA",US,United States,4,482,1,2017,12,1,F,DU
7211,1.0,1.0,34446.0,125.0,96.0,8.0,233.0,484.0,90.0,72.0,DL,19790,Delta Air Lines Inc.,D,DL,Delta Air Lines Inc.,3,3,15016,31123,STL,"St. Louis, MO",US,United States,10397,30397,ATL,"Atlanta, GA",US,United States,6,698,1,2015,6,1,F,DU
7212,9.0,9.0,324000.0,1620.0,1501.0,0.0,0.0,1187.0,1542.0,1386.0,G4,20368,Allegiant Air,D,G4,Allegiant Air,3,3,13851,33851,OKC,"Oklahoma City, OK",US,United States,12892,32575,LAX,"Los Angeles, CA",US,United States,6,694,1,2019,6,3,F,DU
7213,0.0,1.0,257400.0,0.0,0.0,6305.0,0.0,1420.0,0.0,0.0,KZ,19830,Nippon Cargo Airlines,I,KZ,Nippon Cargo Airlines,0,0,13930,30977,ORD,"Chicago, IL",US,United States,16042,36039,YEG,"Edmonton, Canada",CA,Canada,8,820,2,2019,5,3,G,IF
7214,1.0,1.0,139619.0,0.0,0.0,30130.0,0.0,946.0,170.0,113.0,FX,20107,Federal Express Corporation,D,FX,Federal Express Corporation,3,3,13244,33244,MEM,"Memphis, TN",US,United States,11618,31703,EWR,"Newark, NJ",US,United States,7,730,2,2018,1,2,G,DU
7215,30.0,29.0,510400.0,1873.0,1584.0,85.0,0.0,491.0,3169.0,2378.0,OH,20397,PSA Airlines Inc.,D,OH,PSA Airlines Inc.,2,2,13244,33244,MEM,"Memphis, TN",US,United States,13930,30977,ORD,"Chicago, IL",US,United States,6,631,1,2017,8,1,F,DU
7216,12.0,12.0,386400.0,1692.0,1523.0,83.0,0.0,930.0,1770.0,1537.0,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,11066,31066,CMH,"Columbus, OH",US,United States,14635,31714,RSW,"Fort Myers, FL",US,United States,6,619,1,2015,3,2,F,DU
7217,3.0,3.0,96600.0,429.0,392.0,0.0,0.0,1050.0,515.0,466.0,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,10529,30529,BDL,"Hartford, CT",US,United States,13204,31454,MCO,"Orlando, FL",US,United States,6,619,1,2017,4,3,F,DU
7218,18.0,18.0,648000.0,3240.0,2367.0,0.0,0.0,735.0,2190.0,1830.0,G4,20368,Allegiant Air,D,G4,Allegiant Air,3,3,14761,34761,SFB,"Sanford, FL",US,United States,11193,33105,CVG,"Cincinnati, OH",US,United States,6,694,1,2018,6,2,F,DU
7219,2.0,2.0,60000.0,300.0,271.0,0.0,0.0,1201.0,323.0,278.0,F9,20436,Frontier Airlines Inc.,D,F9,Frontier Airlines Inc.,3,3,11292,30325,DEN,"Denver, CO",US,United States,11042,30647,CLE,"Cleveland, OH",US,United States,6,698,1,2019,2,3,F,DU
7220,0.0,3.0,5700.0,27.0,8.0,540.0,0.0,124.0,129.0,117.0,8E,20331,Bering Air Inc.,D,8E,Bering Air Inc.,1,5,14895,34895,SMK,"St. Michael, AK",US,United States,13873,33873,OME,"Nome, AK",US,United States,1,194,1,2015,7,1,F,DU
7221,24.0,24.0,1925404.0,0.0,0.0,664455.0,1642.0,1980.0,5442.0,4999.0,5X,19917,United Parcel Service,D,5X,United Parcel Service,3,3,13796,32457,OAK,"Oakland, CA",US,United States,14730,33044,SDF,"Louisville, KY",US,United States,6,622,2,2016,12,4,G,DU
7222,32.0,32.0,1107200.0,4576.0,3989.0,602.0,0.0,986.0,4696.0,4269.0,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,12278,30928,ICT,"Wichita, KS",US,United States,12889,32211,LAS,"Las Vegas, NV",US,United States,6,612,1,2018,6,2,F,DU
7223,22.0,22.0,74800.0,0.0,0.0,1195.0,0.0,14.0,270.0,174.0,EM,20263,Empire Airlines Inc.,D,EM,Empire Airlines Inc.,1,5,11762,31646,FRD,"Friday Harbor, WA",US,United States,11588,31588,ESD,"Eastsound, WA",US,United States,4,416,2,2016,3,1,G,DU
7224,11.0,11.0,1111000.0,1716.0,1446.0,0.0,0.0,445.0,942.0,738.0,G4,20368,Allegiant Air,D,G4,Allegiant Air,3,3,13796,32457,OAK,"Oakland, CA",US,United States,11603,31603,EUG,"Eugene, OR",US,United States,6,698,1,2016,9,1,F,DU
7225,1.0,1.0,107188.0,0.0,0.0,76040.0,0.0,851.0,130.0,108.0,FX,20107,Federal Express Corporation,D,FX,Federal Express Corporation,3,3,13244,33244,MEM,"Memphis, TN",US,United States,11697,32467,FLL,"Fort Lauderdale, FL",US,United States,6,691,2,2018,11,2,G,DU
7226,6.0,6.0,260400.0,1050.0,1013.0,0.0,0.0,1005.0,977.0,790.0,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,11697,32467,FLL,"Fort Lauderdale, FL",US,United States,12339,32337,IND,"Indianapolis, IN",US,United States,6,614,1,2016,3,3,F,DU
7227,24.0,22.0,479666.0,1672.0,1212.0,0.0,0.0,436.0,2171.0,1565.0,YX,20452,Republic Airline,L,YX,Republic Airlines,2,2,16271,36106,YYZ,"Toronto, Canada",CA,Canada,13930,30977,ORD,"Chicago, IL",US,United States,6,673,1,2016,11,1,F,IU
7228,0.0,3.0,105185.0,432.0,346.0,0.0,0.0,453.0,322.0,247.0,AS,19930,Alaska Airlines Inc.,D,AS,Alaska Airlines Inc.,3,3,16257,30863,YYC,"Calgary, Canada",CA,Canada,14747,30559,SEA,"Seattle, WA",US,United States,6,617,1,2017,5,1,F,IU
7229,62.0,62.0,1232932.0,4710.0,4368.0,0.0,0.0,575.0,7275.0,5316.0,CP,21167,Compass Airlines,D,CP,Compass Airlines,2,2,14869,34614,SLC,"Salt Lake City, UT",US,United States,13264,33264,MFR,"Medford, OR",US,United States,6,673,1,2019,7,2,F,DU
7230,2.0,2.0,33600.0,128.0,93.0,0.0,0.0,108.0,110.0,56.0,MQ,20398,Envoy Air,D,MQ,Envoy Air,3,3,13485,33485,MSN,"Madison, WI",US,United States,13930,30977,ORD,"Chicago, IL",US,United States,6,631,1,2017,7,1,F,DU
7231,48.0,48.0,2083200.0,9120.0,7872.0,0.0,0.0,1554.0,10331.0,8913.0,B6,20409,JetBlue Airways,L,B6,JetBlue Airways,3,3,11032,31032,CUN,"Cancun, Mexico",MX,Mexico,12478,31703,JFK,"New York, NY",US,United States,6,699,1,2016,2,4,F,IU
7232,2.0,17.0,30000.0,153.0,96.0,518.0,214.0,165.0,1127.0,979.0,GV,20455,Grant Aviation,D,GV,Grant Aviation,1,5,10551,30113,BET,"Bethel, AK",US,United States,12769,32769,KOT,"Kotlik, AK",US,United States,1,194,1,2015,11,1,F,DU
7233,18.0,18.0,63000.0,0.0,0.0,8447.0,0.0,185.0,1232.0,1054.0,FX,20107,Federal Express Corporation,D,FX,Federal Express Corporation,3,3,14120,34120,PIR,"Pierre, SD",US,United States,11775,31775,FSD,"Sioux Falls, SD",US,United States,4,416,2,2017,1,1,G,DU
7234,8.0,8.0,276800.0,1144.0,1084.0,185.0,0.0,1076.0,1341.0,1117.0,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,11697,32467,FLL,"Fort Lauderdale, FL",US,United States,12953,31703,LGA,"New York, NY",US,United States,6,612,1,2019,1,3,F,DU
7235,0.0,31.0,2352900.0,8494.0,7164.0,144692.0,0.0,3609.0,0.0,0.0,AT,19536,Royal Air Maroc,I,AT,Royal Air Maroc,0,0,12478,31703,JFK,"New York, NY",US,United States,11070,30880,CMN,"Casablanca, Morocco",MA,Morocco,6,626,1,2016,6,8,F,IF
7236,7.0,7.0,70000.0,350.0,306.0,0.0,0.0,781.0,1114.0,926.0,EV,20366,ExpressJet Airlines LLC,D,EV,ExpressJet Airlines LLC,2,2,13871,33316,OMA,"Omaha, NE",US,United States,12266,31453,IAH,"Houston, TX",US,United States,6,675,1,2019,5,2,F,DU
7237,2.0,3.0,68250.0,228.0,180.0,0.0,0.0,231.0,208.0,134.0,G7,20500,GoJet Airlines LLC d/b/a United Express,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,12339,32337,IND,"Indianapolis, IN",US,United States,11433,31295,DTW,"Detroit, MI",US,United States,6,638,1,2017,3,1,F,DU
7238,2.0,2.0,62400.0,312.0,310.0,0.0,0.0,1137.0,336.0,306.0,G4,20368,Allegiant Air,D,G4,Allegiant Air,3,3,11423,31423,DSM,"Des Moines, IA",US,United States,10466,30466,AZA,"Phoenix, AZ",US,United States,6,698,1,2019,12,3,F,DU
7239,1.0,1.0,79755.0,0.0,0.0,2630.0,0.0,324.0,75.0,62.0,5X,19917,United Parcel Service,D,5X,United Parcel Service,3,3,14112,33195,PIE,"St. Petersburg, FL",US,United States,14193,33728,PNS,"Pensacola, FL",US,United States,6,622,2,2016,12,1,G,DU
7240,35.0,35.0,1519000.0,6125.0,5456.0,9159.0,0.0,1590.0,7099.0,6402.0,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,12889,32211,LAS,"Las Vegas, NV",US,United States,12339,32337,IND,"Indianapolis, IN",US,United States,6,614,1,2018,12,4,F,DU
7241,0.0,21.0,2032800.0,6256.0,5822.0,93258.0,0.0,3367.0,0.0,0.0,TP,19576,Tap-Portuguese Airlines,I,TP,Tap-Portuguese Airlines,0,0,12478,31703,JFK,"New York, NY",US,United States,12991,32991,LIS,"Lisbon, Portugal",PT,Portugal,6,824,1,2019,6,7,F,IF
7242,4.0,4.0,183295.0,704.0,435.0,0.0,0.0,421.0,385.0,277.0,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,14771,32457,SFO,"San Francisco, CA",US,United States,14262,34262,PSP,"Palm Springs, CA",US,United States,6,634,1,2017,9,1,F,DU
7243,1.0,1.0,188974.0,0.0,0.0,129327.0,0.0,393.0,81.0,61.0,FX,20107,Federal Express Corporation,D,FX,Federal Express Corporation,3,3,13198,33198,MCI,"Kansas City, MO",US,United States,13244,33244,MEM,"Memphis, TN",US,United States,7,740,2,2016,8,1,G,DU
7244,60.0,57.0,945610.0,3790.0,2846.0,0.0,0.0,140.0,3285.0,1744.0,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,12891,32891,LAW,"Lawton/Fort Sill, OK",US,United States,11298,30194,DFW,"Dallas/Fort Worth, TX",US,United States,6,631,1,2019,5,1,F,DU
7245,13.0,13.0,182000.0,910.0,753.0,0.0,0.0,427.0,1390.0,949.0,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,12478,31703,JFK,"New York, NY",US,United States,14492,34492,RDU,"Raleigh/Durham, NC",US,United States,6,673,1,2018,9,1,F,DU
7246,5.0,5.0,186000.0,930.0,900.0,0.0,0.0,487.0,479.0,361.0,F9,20436,Frontier Airlines Inc.,D,F9,Frontier Airlines Inc.,3,3,14492,34492,RDU,"Raleigh/Durham, NC",US,United States,10792,30792,BUF,"Buffalo, NY",US,United States,6,722,1,2018,6,1,F,DU
7247,0.0,1.0,12500.0,50.0,44.0,0.0,0.0,418.0,113.0,91.0,9E,20363,Endeavor Air Inc.,D,9E,Endeavor Air Inc.,2,2,14814,30476,SHV,"Shreveport, LA",US,United States,10599,30599,BHM,"Birmingham, AL",US,United States,6,629,1,2017,7,1,F,DU
7248,31.0,27.0,121500.0,513.0,65.0,0.0,0.0,139.0,1173.0,901.0,ZK,20358,Great Lakes Airlines,D,ZK,Great Lakes Airlines,1,6,10272,30272,ALS,"Alamosa, CO",US,United States,11711,31711,FMN,"Farmington, NM",US,United States,4,405,1,2015,1,1,F,DU
7249,11.0,11.0,239833.0,836.0,442.0,0.0,0.0,1185.0,2114.0,1766.0,YX,20452,Republic Airline,D,YX,Republic Airline,2,2,13303,32467,MIA,"Miami, FL",US,United States,10792,30792,BUF,"Buffalo, NY",US,United States,6,673,1,2017,12,3,F,DU
7250,24.0,24.0,788880.0,3576.0,2681.0,1798.0,0.0,192.0,1252.0,794.0,DL,19790,Delta Air Lines Inc.,D,DL,Delta Air Lines Inc.,3,3,10397,30397,ATL,"Atlanta, GA",US,United States,10868,30868,CAE,"Columbia, SC",US,United States,6,655,1,2017,1,1,F,DU
7251,1.0,1.0,51700.0,187.0,147.0,0.0,0.0,1096.0,162.0,145.0,AA,19805,American Airlines Inc.,L,AA,American Airlines Inc.,3,3,11868,31868,GCM,"Grand Cayman, Cayman Islands",KY,Cayman Islands,11057,31057,CLT,"Charlotte, NC",US,United States,6,699,1,2015,7,3,F,IU
7252,58.0,58.0,1215690.0,4408.0,3795.0,0.0,0.0,356.0,4636.0,3317.0,OH,20397,PSA Airlines Inc.,D,OH,PSA Airlines Inc.,2,2,11278,30852,DCA,"Washington, DC",US,United States,14307,30721,PVD,"Providence, RI",US,United States,6,638,1,2019,5,1,F,DU
7253,0.0,1.0,18720.0,69.0,60.0,0.0,0.0,1235.0,200.0,163.0,CP,21167,Compass Airlines,D,CP,Compass Airlines,2,2,11298,30194,DFW,"Dallas/Fort Worth, TX",US,United States,12892,32575,LAX,"Los Angeles, CA",US,United States,6,677,1,2015,6,3,F,DU
7254,1.0,1.0,45499.0,167.0,81.0,0.0,0.0,1145.0,190.0,164.0,UA,19977,United Air Lines Inc.,L,UA,United Air Lines Inc.,3,3,11868,31868,GCM,"Grand Cayman, Cayman Islands",KY,Cayman Islands,12266,31453,IAH,"Houston, TX",US,United States,6,634,1,2016,12,3,F,IU
7255,0.0,13.0,6251700.0,0.0,0.0,1757234.0,0.0,2846.0,5005.0,4468.0,5Y,20007,Atlas Air Inc.,D,5Y,Atlas Air Inc.,3,3,13930,30977,ORD,"Chicago, IL",US,United States,10299,30299,ANC,"Anchorage, AK",US,United States,8,819,2,2018,5,6,P,DU
7256,0.0,10.0,4809000.0,0.0,0.0,584756.0,0.0,4941.0,6613.0,6347.0,5Y,20007,Atlas Air Inc.,I,5Y,Atlas Air Inc.,3,3,14004,34004,PAE,"Everett, WA",US,United States,13694,33664,NGO,"Nagoya, Japan",JP,Japan,8,819,2,2018,2,10,P,IU
7257,0.0,5.0,212500.0,865.0,615.0,0.0,0.0,2078.0,1255.0,1160.0,GL,20402,Miami Air International,D,GL,Miami Air International,2,2,13891,32575,ONT,"Ontario, CA",US,United States,11057,31057,CLT,"Charlotte, NC",US,United States,6,614,1,2015,3,5,L,DU
7258,0.0,1.0,717.0,9.0,2.0,0.0,0.0,5019.0,0.0,0.0,0RQ,21309,TAG Aviation Espana S.L.,I,0RQ,TAG Aviation Espana S.L.,0,0,10559,30559,BFI,"Seattle, WA",US,United States,14721,34721,SCQ,"Santiago de Compostela, Spain",ES,Spain,6,750,1,2015,5,11,L,IF
7259,0.0,1.0,42500.0,172.0,0.0,0.0,0.0,803.0,120.0,106.0,GL,20402,Miami Air International,I,GL,Miami Air International,2,2,11057,31057,CLT,"Charlotte, NC",US,United States,16217,36083,YUL,"Montreal, Canada",CA,Canada,6,614,1,2017,12,2,L,IU
7260,120.0,120.0,4835100.0,19200.0,16914.0,2426.0,119432.0,1438.0,25986.0,23010.0,AA,19805,American Airlines Inc.,D,AA,American Airlines Inc.,3,3,11298,30194,DFW,"Dallas/Fort Worth, TX",US,United States,14831,32457,SJC,"San Jose, CA",US,United States,6,614,1,2018,6,3,F,DU
7261,24.0,24.0,84000.0,0.0,0.0,42250.0,0.0,86.0,1023.0,840.0,FX,20107,Federal Express Corporation,D,FX,Federal Express Corporation,3,3,12917,31066,LCK,"Columbus, OH",US,United States,14131,34131,PKB,"Parkersburg, WV",US,United States,4,416,2,2018,10,1,G,DU
7262,18.0,18.0,1137853.0,0.0,0.0,517283.0,0.0,578.0,2032.0,1703.0,FX,20107,Federal Express Corporation,D,FX,Federal Express Corporation,3,3,10135,30135,ABE,"Allentown/Bethlehem/Easton, PA",US,United States,12339,32337,IND,"Indianapolis, IN",US,United States,6,622,2,2019,1,2,G,DU
7263,0.0,1.0,2300.0,9.0,0.0,0.0,0.0,140.0,60.0,54.0,GV,20455,Grant Aviation,D,GV,Grant Aviation,1,5,10313,30313,ANV,"Anvik, AK",US,United States,10551,30113,BET,"Bethel, AK",US,United States,4,416,1,2019,8,1,L,DU
7264,13.0,13.0,450670.0,1664.0,1611.0,1321.0,0.0,413.0,1247.0,935.0,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,10721,30721,BOS,"Boston, MA",US,United States,12264,30852,IAD,"Washington, DC",US,United States,6,698,1,2018,5,1,F,DU
7265,0.0,19.0,855000.0,0.0,0.0,199744.0,0.0,601.0,2089.0,1743.0,KLQ,20372,Kalitta Charters II,D,KLQ,Kalitta Charters II,1,1,14107,30466,PHX,"Phoenix, AZ",US,United States,14570,34570,RNO,"Reno, NV",US,United States,6,617,2,2019,5,2,P,DU
7266,6.0,6.0,198460.0,708.0,652.0,178.0,3563.0,622.0,729.0,615.0,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,10821,30852,BWI,"Baltimore, MD",US,United States,13930,30977,ORD,"Chicago, IL",US,United States,6,612,1,2016,5,2,F,DU
7267,51.0,51.0,775200.0,3876.0,3423.0,0.0,0.0,1041.0,8765.0,7096.0,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,13930,30977,ORD,"Chicago, IL",US,United States,14683,33214,SAT,"San Antonio, TX",US,United States,6,673,1,2019,7,3,F,DU
7268,9.0,9.0,334800.0,1674.0,1522.0,0.0,0.0,819.0,1170.0,978.0,G4,20368,Allegiant Air,D,G4,Allegiant Air,3,3,15624,31504,VPS,"Valparaiso, FL",US,United States,10821,30852,BWI,"Baltimore, MD",US,United States,6,694,1,2019,7,2,F,DU
7269,3.0,3.0,96600.0,423.0,410.0,169.0,0.0,1290.0,587.0,537.0,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,14122,30198,PIT,"Pittsburgh, PA",US,United States,11292,30325,DEN,"Denver, CO",US,United States,6,619,1,2015,8,3,F,DU
7270,0.0,1.0,3400.0,9.0,2.0,0.0,484.0,53.0,22.0,16.0,H6,20336,Hageland Aviation Service,D,H6,Hageland Aviation Service,1,5,10416,30416,AUK,"Alakanuk, AK",US,United States,13434,33434,MOU,"Mountain Village, AK",US,United States,4,416,1,2017,9,1,F,DU
7271,0.0,4.0,5400.0,24.0,4.0,0.0,0.0,22.0,80.0,59.0,H6,20336,Hageland Aviation Service,D,H6,Hageland Aviation Service,1,5,10241,30241,AKI,"Akiak, AK",US,United States,10551,30113,BET,"Bethel, AK",US,United States,0,35,3,2019,9,1,L,DU
7272,0.0,2.0,60000.0,0.0,0.0,21340.0,0.0,606.0,263.0,221.0,U7,20447,USA Jet Airlines Inc.,D,U7,USA Jet Airlines Inc.,2,2,16091,31295,YIP,"Detroit, MI",US,United States,13244,33244,MEM,"Memphis, TN",US,United States,6,640,2,2018,11,2,P,DU
7273,0.0,1.0,12343.0,30.0,0.0,0.0,0.0,66.0,45.0,25.0,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,D,LF,CFM Inc d/b/a Contour Airlines,1,6,11827,32467,FXE,"Fort Lauderdale, FL",US,United States,10621,30621,BIM,"Bimini, The Bahamas",BS,The Bahamas,6,669,1,2016,12,1,L,IU
7274,0.0,27.0,300186.0,1350.0,1174.0,0.0,0.0,429.0,2374.0,1839.0,AX,20237,Trans States Airlines,D,AX,Trans States Airlines,1,5,12266,31453,IAH,"Houston, TX",US,United States,15370,34653,TUL,"Tulsa, OK",US,United States,6,675,1,2015,7,1,F,DU
7275,22.0,22.0,371320.0,1430.0,656.0,0.0,0.0,563.0,2134.0,1649.0,EV,20366,ExpressJet Airlines LLC,D,EV,ExpressJet Airlines Inc.,3,3,14783,34783,SGF,"Springfield, MO",US,United States,10397,30397,ATL,"Atlanta, GA",US,United States,6,631,1,2017,1,2,F,DU
7276,0.0,3.0,19050.0,84.0,66.0,2.0,110.0,765.0,498.0,476.0,KS,20225,Peninsula Airways Inc.,D,KS,Peninsula Airways Inc.,1,5,15012,35012,STG,"St. George Island, AK",US,United States,10299,30299,ANC,"Anchorage, AK",US,United States,4,456,1,2017,8,2,F,DU
7277,75.0,75.0,2696819.0,11250.0,10498.0,32691.0,23833.0,1452.0,14196.0,12634.0,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,11292,30325,DEN,"Denver, CO",US,United States,12264,30852,IAD,"Washington, DC",US,United States,6,694,1,2015,7,3,F,DU
7278,0.0,1.0,34700.0,149.0,15.0,0.0,0.0,898.0,190.0,148.0,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",D,09Q,"Swift Air, LLC",1,4,12010,32010,GUA,"Guatemala City, Guatemala",GT,Guatemala,10747,30747,BRO,"Brownsville, TX",US,United States,6,617,1,2015,10,2,L,IU
7279,56.0,56.0,1981570.0,7168.0,6173.0,2252.0,1109.0,862.0,7580.0,6410.0,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,11292,30325,DEN,"Denver, CO",US,United States,12266,31453,IAH,"Houston, TX",US,United States,6,698,1,2017,4,2,F,DU
7280,3.0,3.0,30270.0,132.0,115.0,0.0,0.0,335.0,257.0,186.0,MQ,20398,Envoy Air,D,MQ,Envoy Air,3,3,14122,30198,PIT,"Pittsburgh, PA",US,United States,12953,31703,LGA,"New York, NY",US,United States,6,676,1,2015,8,1,F,DU
