crs_dep_time,crs_arr_time,crs_elapsed_time,flights,distance,orig_weather_categ,dest_weather_categ,year,month,day,dep_time_of_day,arr_time_of_day,orig_region,dest_region,mean_arr_delay_orig_airport,mean_arr_delay_dest_airport,mean_arr_delay_carrier
1408,1635,87.0,1.0,264.0,1,0,2018,7,14,2,2,3,2,8.521739130434783,24.59016393442623,8.24934929724102
1545,1712,87.0,1.0,337.0,0,0,2019,7,15,2,3,7,5,-0.7631578947368421,5.147465437788019,8.24934929724102
710,927,137.0,1.0,814.0,0,2,2018,3,14,0,0,2,9,12.806122448979592,7.032258064516129,5.078223270440252
1338,1711,153.0,1.0,926.0,3,0,2019,5,15,2,3,5,8,-3.074829931972789,2.689655172413793,3.8531746031746033
700,910,250.0,1.0,1491.0,1,3,2019,2,6,0,0,8,0,0.2987012987012987,7.986149584487535,8.24934929724102
1745,1928,103.0,1.0,425.0,1,2,2019,4,8,3,3,8,2,0.46153846153846156,2.8487394957983194,3.8531746031746033
712,812,60.0,1.0,192.0,1,1,2018,8,1,0,0,2,1,20.82941176470588,-0.5096153846153846,3.8531746031746033
1000,1425,385.0,1.0,2614.0,0,2,2019,1,27,0,2,7,5,2.4728682170542635,2.1475409836065573,1.0377358490566038
2315,712,297.0,1.0,2434.0,1,2,2019,1,18,1,0,7,9,-1.7083333333333333,11.220095693779903,8.24934929724102
545,715,90.0,1.0,369.0,3,0,2018,11,1,0,0,9,9,8.71359223300971,-1.4881889763779528,3.9402271368798565
615,745,90.0,1.0,480.0,0,0,2018,10,29,0,0,7,5,3.2857142857142856,3.2777777777777777,3.9402271368798565
2350,237,167.0,1.0,954.0,0,0,2018,8,9,1,1,7,5,-0.7631578947368421,4.6437246963562755,0.2486865148861646
1959,2128,89.0,1.0,394.0,1,1,2019,7,11,3,1,2,2,6.201438848920863,2.8,5.078223270440252
550,940,170.0,1.0,1119.0,0,0,2018,7,14,0,0,6,1,7.569148936170213,11.274809160305344,9.975708502024291
1535,1827,172.0,1.0,1062.0,0,1,2018,10,19,2,3,2,2,3.2672413793103448,6.126984126984127,9.975708502024291
705,735,90.0,1.0,402.0,0,1,2019,9,20,0,0,8,2,-5.5,8.442477876106194,3.9402271368798565
959,1256,117.0,1.0,669.0,0,0,2018,7,9,0,2,3,1,14.764705882352942,-0.040169133192389,3.8531746031746033
940,1111,91.0,1.0,209.0,3,2,2018,2,14,0,0,8,9,4.371621621621622,7.739130434782608,3.8531746031746033
1310,1453,103.0,1.0,391.0,0,1,2018,2,27,2,2,5,5,6.555555555555555,12.547231270358306,5.078223270440252
1852,2010,78.0,1.0,192.0,3,2,2018,12,5,3,3,8,9,-7.0,9.606741573033707,5.078223270440252
1340,2126,286.0,1.0,2182.0,1,1,2019,2,15,2,1,7,1,3.3659574468085105,-0.040169133192389,3.8531746031746033
928,1210,222.0,1.0,1162.0,0,0,2018,11,28,0,2,2,8,7.851851851851852,3.0833333333333335,3.8531746031746033
655,853,178.0,1.0,1103.0,1,1,2018,6,9,0,0,2,8,6.568421052631579,3.0833333333333335,5.078223270440252
1213,1448,155.0,1.0,957.0,0,1,2019,10,12,2,2,2,2,20.82941176470588,2.8487394957983194,3.8531746031746033
1130,1636,186.0,1.0,1235.0,0,0,2018,11,14,0,2,7,8,-0.7631578947368421,5.974789915966387,5.078223270440252
1240,1449,129.0,1.0,502.0,0,0,2018,6,25,2,2,8,2,8.6875,2.8487394957983194,3.8531746031746033
650,756,66.0,1.0,204.0,0,0,2019,9,29,0,0,2,1,6.568421052631579,0.3163265306122449,5.078223270440252
1215,1544,149.0,1.0,740.0,1,0,2018,9,30,2,2,3,9,8.521739130434783,8.962962962962964,3.8531746031746033
615,816,121.0,1.0,544.0,1,0,2018,6,10,0,0,8,1,8.6875,0.8445945945945946,5.078223270440252
1735,1825,50.0,1.0,159.0,0,0,2018,9,6,3,3,8,9,-2.4444444444444446,-1.4881889763779528,3.9402271368798565
1825,1920,55.0,1.0,188.0,0,0,2018,10,30,3,3,7,0,2.0987654320987654,-0.35,3.9402271368798565
1921,2101,160.0,1.0,783.0,0,1,2019,6,24,3,1,9,2,13.16,6.31640625,5.078223270440252
1435,1549,74.0,1.0,247.0,3,0,2019,7,7,2,2,6,8,0.5932203389830508,5.974789915966387,5.078223270440252
830,1048,138.0,1.0,762.0,1,1,2019,8,13,0,0,2,9,2.3117647058823527,5.653846153846154,3.8531746031746033
1915,2030,75.0,1.0,302.0,1,1,2018,2,11,3,3,6,8,7.386666666666667,0.85,3.9402271368798565
1615,1755,100.0,1.0,569.0,1,0,2019,7,16,2,3,7,5,-1.7083333333333333,3.8076923076923075,3.9402271368798565
1003,1239,96.0,1.0,360.0,3,2,2018,12,22,0,2,3,2,8.521739130434783,-8.0,8.24934929724102
1535,1630,115.0,1.0,628.0,0,0,2019,10,26,2,2,5,0,10.992424242424242,2.7577092511013217,9.975708502024291
827,1227,240.0,1.0,1674.0,1,0,2019,5,2,0,2,9,10,8.71359223300971,9.53125,12.312328767123288
1835,2234,179.0,1.0,1192.0,3,0,2018,1,26,3,1,6,9,7.569148936170213,7.032258064516129,5.078223270440252
1740,2002,142.0,1.0,718.0,0,2,2018,4,26,3,3,2,9,7.961538461538462,8.962962962962964,3.8531746031746033
1845,2035,110.0,1.0,621.0,0,0,2018,5,8,3,3,7,0,2.0987654320987654,9.221276595744682,3.9402271368798565
1820,1915,115.0,1.0,533.0,4,4,2019,1,11,3,3,0,0,-1.6527777777777777,7.986149584487535,3.9402271368798565
858,1238,160.0,1.0,1050.0,1,2,2019,6,14,0,2,0,6,4.353191489361702,13.5,3.8531746031746033
630,923,113.0,1.0,606.0,3,0,2019,10,28,0,0,3,1,8.521739130434783,-0.040169133192389,5.078223270440252
1019,1315,116.0,1.0,689.0,1,4,2018,4,17,0,2,7,0,3.3659574468085105,-2.1129943502824857,3.8531746031746033
1424,1623,119.0,1.0,594.0,1,2,2018,11,20,2,2,2,1,6.568421052631579,-0.040169133192389,5.078223270440252
925,1015,110.0,1.0,601.0,0,2,2018,3,9,0,0,5,0,3.3743589743589744,-0.35,3.9402271368798565
1000,1245,105.0,1.0,543.0,1,0,2019,2,1,0,2,7,4,3.3659574468085105,-5.125,0.2486865148861646
1630,1725,55.0,1.0,164.0,3,2,2018,11,23,2,3,6,8,7.569148936170213,-3.0,5.078223270440252
2036,2200,144.0,1.0,689.0,1,0,2018,11,17,3,1,5,5,-3.074829931972789,4.6437246963562755,3.8531746031746033
735,945,70.0,1.0,224.0,3,2,2018,1,9,0,0,3,2,8.521739130434783,4.2,8.24934929724102
2145,2348,123.0,1.0,643.0,0,0,2019,9,26,1,1,6,3,4.889952153110048,-0.618421052631579,8.24934929724102
955,1122,207.0,1.0,1222.0,0,2,2018,3,21,0,0,6,0,4.889952153110048,2.7577092511013217,8.24934929724102
623,915,112.0,1.0,562.0,1,0,2018,2,9,0,0,1,1,-7.5625,0.8445945945945946,5.078223270440252
1130,1515,345.0,1.0,2367.0,1,1,2018,1,9,0,2,7,5,3.6157205240174672,5.107142857142857,-8.6
810,855,105.0,1.0,484.0,0,0,2018,12,22,0,0,2,3,2.3117647058823527,8.241379310344827,3.8531746031746033
1408,1524,136.0,1.0,674.0,1,1,2019,1,4,2,2,2,8,2.3117647058823527,2.689655172413793,3.8531746031746033
1401,1604,123.0,1.0,534.0,0,0,2019,2,5,2,2,2,1,7.851851851851852,6.5423728813559325,16.312883435582823
2059,2231,92.0,1.0,356.0,3,1,2019,10,29,3,1,2,1,7.851851851851852,-0.040169133192389,3.8531746031746033
1415,1603,108.0,1.0,543.0,3,0,2018,6,19,2,2,7,5,0.6896551724137931,-0.1623931623931624,0.2486865148861646
611,732,81.0,1.0,155.0,1,1,2019,2,4,0,0,3,2,2.0307692307692307,2.8487394957983194,3.8531746031746033
1218,1407,109.0,1.0,547.0,1,1,2019,6,18,2,2,2,9,2.3117647058823527,7.032258064516129,3.8531746031746033
2005,2238,213.0,1.0,1217.0,3,1,2018,11,18,3,1,8,8,0.2987012987012987,5.974789915966387,9.975708502024291
2042,2353,131.0,1.0,812.0,0,0,2019,8,29,3,1,6,2,7.569148936170213,24.59016393442623,5.078223270440252
635,928,113.0,1.0,589.0,0,1,2018,9,4,0,0,3,1,8.521739130434783,14.5,8.24934929724102
1755,1945,110.0,1.0,543.0,3,0,2019,8,17,3,3,7,5,-1.7083333333333333,-3.578125,3.9402271368798565
1155,1328,93.0,1.0,482.0,0,2,2018,11,29,0,2,8,6,3.246987951807229,9.363636363636363,5.078223270440252
1200,1340,160.0,1.0,966.0,0,1,2019,7,14,2,2,2,8,3.2672413793103448,1.1374407582938388,8.24934929724102
2130,2255,85.0,1.0,427.0,1,2,2018,5,1,1,1,6,7,4.889952153110048,20.5,8.24934929724102
1124,1312,228.0,1.0,1532.0,0,2,2018,5,20,0,2,0,5,4.353191489361702,3.2777777777777777,3.8531746031746033
1145,1315,90.0,1.0,332.0,0,0,2018,3,20,0,2,8,2,15.0,2.8487394957983194,3.8531746031746033
1016,1309,113.0,1.0,629.0,3,0,2019,6,4,0,2,0,2,-1.6527777777777777,2.8487394957983194,3.8531746031746033
1145,1434,169.0,1.0,1005.0,1,1,2018,8,2,0,2,2,9,12.806122448979592,8.962962962962964,3.8531746031746033
1650,1810,80.0,1.0,370.0,0,0,2018,5,17,2,3,7,0,-0.7631578947368421,9.221276595744682,3.9402271368798565
935,1114,159.0,1.0,916.0,0,0,2019,4,20,0,0,5,5,10.992424242424242,4.7,8.24934929724102
2145,2355,190.0,1.0,1107.0,0,1,2019,2,19,1,1,5,5,3.3743589743589744,4.6437246963562755,3.9402271368798565
1715,1902,107.0,1.0,335.0,0,0,2019,9,20,3,3,3,1,2.140625,0.8445945945945946,5.078223270440252
600,719,79.0,1.0,335.0,1,2,2018,5,4,0,0,8,9,-5.5,5.653846153846154,3.8531746031746033
1345,1455,70.0,1.0,332.0,0,0,2019,7,13,2,2,3,9,11.366071428571429,4.2,3.8531746031746033
1051,1355,124.0,1.0,701.0,2,0,2019,3,14,0,2,5,8,7.538461538461538,5.974789915966387,5.078223270440252
1030,1150,80.0,1.0,119.0,0,0,2019,2,16,0,0,8,9,3.246987951807229,9.606741573033707,5.078223270440252
734,915,101.0,1.0,335.0,3,0,2018,2,9,0,0,3,1,2.140625,0.8445945945945946,5.078223270440252
1522,1722,180.0,1.0,912.0,1,1,2018,4,7,2,3,2,8,6.201438848920863,1.1374407582938388,8.24934929724102
2128,2342,134.0,1.0,875.0,1,0,2019,6,7,1,1,7,0,-3.3333333333333335,-11.666666666666666,6.519685039370079
2005,2116,71.0,1.0,236.0,0,0,2019,11,1,3,1,7,0,-0.7631578947368421,2.7577092511013217,5.078223270440252
1150,1255,65.0,1.0,140.0,3,2,2019,12,26,0,2,6,8,2.0,5.974789915966387,5.078223270440252
2038,2230,112.0,1.0,564.0,0,0,2018,6,15,3,1,2,9,6.201438848920863,10.0,5.078223270440252
1622,1758,156.0,1.0,812.0,0,1,2018,3,18,2,3,3,8,2.140625,5.974789915966387,3.8531746031746033
630,715,105.0,1.0,468.0,0,0,2019,6,7,0,0,8,2,2.8823529411764706,8.442477876106194,3.9402271368798565
1150,1440,110.0,1.0,630.0,0,0,2019,1,25,0,2,7,0,-1.7083333333333333,-2.1129943502824857,0.2486865148861646
1935,2210,275.0,1.0,1846.0,1,0,2019,8,12,3,1,3,5,8.521739130434783,5.147465437788019,8.24934929724102
930,1336,186.0,1.0,1247.0,0,2,2019,6,1,0,2,5,2,-3.074829931972789,-1.6388888888888888,3.8531746031746033
1205,1327,82.0,1.0,363.0,1,1,2019,8,26,2,2,2,9,2.3117647058823527,10.166666666666666,3.8531746031746033
652,818,146.0,1.0,826.0,0,0,2019,8,7,0,0,3,0,4.7272727272727275,7.986149584487535,8.24934929724102
922,1043,81.0,1.0,266.0,1,2,2018,2,20,0,0,9,9,-0.4166666666666667,8.962962962962964,12.312328767123288
1425,2015,230.0,1.0,1751.0,1,0,2019,9,26,2,3,7,2,-1.7083333333333333,8.442477876106194,3.9402271368798565
1305,1616,191.0,1.0,1096.0,1,1,2018,7,16,2,2,8,1,8.6875,-0.5096153846153846,3.8531746031746033
745,1108,143.0,1.0,967.0,0,0,2018,2,25,0,0,7,0,3.6157205240174672,7.986149584487535,-8.6
1125,1200,95.0,1.0,442.0,1,1,2018,4,23,0,2,2,7,7.851851851851852,5.515463917525773,3.9402271368798565
2230,423,233.0,1.0,1723.0,0,0,2019,8,10,1,1,7,2,2.4728682170542635,6.31640625,8.24934929724102
520,645,85.0,1.0,370.0,0,2,2019,6,17,0,0,5,5,3.3743589743589744,12.547231270358306,3.9402271368798565
545,910,145.0,1.0,1014.0,0,0,2019,4,16,0,0,5,7,10.992424242424242,5.515463917525773,3.9402271368798565
600,1125,205.0,1.0,1491.0,2,0,2018,11,8,0,0,5,9,10.992424242424242,-1.4881889763779528,3.9402271368798565
1506,1717,131.0,1.0,692.0,1,1,2018,8,21,2,3,2,9,2.3117647058823527,20.5,3.8531746031746033
812,1142,150.0,1.0,862.0,3,4,2019,1,11,0,0,7,0,-0.7631578947368421,7.986149584487535,3.8531746031746033
1250,1915,205.0,1.0,1506.0,0,0,2018,8,5,2,3,5,7,3.3743589743589744,-5.075,3.9402271368798565
2220,2317,57.0,1.0,175.0,3,2,2018,3,27,1,1,2,9,6.201438848920863,-3.7142857142857144,5.078223270440252
1151,1420,149.0,1.0,762.0,0,1,2018,7,28,0,2,2,9,2.3117647058823527,5.653846153846154,5.078223270440252
1800,2320,200.0,1.0,1524.0,1,0,2018,7,10,3,1,5,2,5.15566037735849,-1.6388888888888888,3.9402271368798565
2025,155,210.0,1.0,1618.0,0,0,2018,3,14,3,1,5,7,5.15566037735849,24.217391304347824,3.9402271368798565
1735,1943,128.0,1.0,694.0,0,2,2018,3,22,3,3,6,3,6.2727272727272725,5.432558139534883,3.8531746031746033
45,525,220.0,1.0,1542.0,0,0,2018,6,3,1,0,7,5,-11.703703703703704,-0.1623931623931624,0.2486865148861646
1715,2034,199.0,1.0,1076.0,3,1,2018,6,24,3,3,8,1,8.6875,11.274809160305344,3.8531746031746033
735,1103,268.0,1.0,1597.0,1,0,2019,11,19,0,0,9,8,8.71359223300971,1.1374407582938388,8.24934929724102
750,1100,190.0,1.0,1166.0,3,2,2019,2,19,0,0,8,1,2.8823529411764706,11.274809160305344,3.9402271368798565
555,742,107.0,1.0,464.0,0,0,2019,6,30,0,0,8,2,45.0,2.8487394957983194,16.312883435582823
1155,1335,160.0,1.0,849.0,3,1,2018,1,22,0,2,2,8,20.82941176470588,0.85,3.9402271368798565
601,939,158.0,1.0,1103.0,0,0,2019,1,13,0,0,6,1,6.6125,-0.5096153846153846,5.078223270440252
630,652,82.0,1.0,235.0,3,2,2019,9,7,0,0,3,2,11.366071428571429,6.31640625,8.24934929724102
730,929,119.0,1.0,666.0,3,4,2019,3,4,0,0,2,9,2.3117647058823527,9.606741573033707,3.8531746031746033
1125,1400,335.0,1.0,2182.0,1,1,2019,12,21,0,2,2,5,2.3117647058823527,4.6437246963562755,3.8531746031746033
1950,2050,120.0,1.0,651.0,1,2,2019,4,13,3,3,6,0,9.616279069767442,7.986149584487535,3.9402271368798565
600,904,124.0,1.0,689.0,3,0,2018,4,18,0,0,6,1,4.889952153110048,-0.040169133192389,3.8531746031746033
1701,1810,129.0,1.0,680.0,1,0,2019,6,11,3,3,0,0,4.353191489361702,7.986149584487535,8.24934929724102
1242,1522,100.0,1.0,601.0,0,0,2018,12,2,2,2,5,0,6.555555555555555,9.221276595744682,5.078223270440252
2039,2128,109.0,1.0,460.0,0,0,2019,3,19,3,1,2,1,6.201438848920863,17.625,5.078223270440252
937,1121,104.0,1.0,634.0,1,0,2019,9,15,0,0,2,9,9.53191489361702,7.032258064516129,12.312328767123288
800,902,122.0,1.0,438.0,0,0,2018,3,24,0,0,5,0,-8.0,9.221276595744682,5.078223270440252
645,935,110.0,1.0,677.0,0,0,2019,12,7,0,0,6,8,-3.608695652173913,0.85,3.9402271368798565
1715,1850,95.0,1.0,587.0,0,0,2019,12,19,3,3,6,7,9.616279069767442,24.217391304347824,3.9402271368798565
905,1115,130.0,1.0,763.0,3,0,2019,6,21,0,0,7,0,-1.7083333333333333,2.7577092511013217,0.2486865148861646
1455,1600,65.0,1.0,231.0,0,2,2019,8,6,2,2,7,0,-2.6315789473684212,2.7577092511013217,3.9402271368798565
1640,1826,166.0,1.0,763.0,3,2,2018,1,9,2,3,9,2,-0.4166666666666667,6.31640625,8.24934929724102
1825,1839,74.0,1.0,122.0,3,0,2019,3,6,3,3,3,2,-7.333333333333333,6.31640625,8.24934929724102
1830,2025,55.0,1.0,162.0,3,2,2019,1,27,3,3,3,2,5.879310344827586,5.9855072463768115,3.9402271368798565
1805,2025,140.0,1.0,759.0,1,0,2019,7,15,3,3,2,9,20.82941176470588,7.032258064516129,5.078223270440252
731,1029,298.0,1.0,1727.0,0,2,2019,12,3,0,0,2,0,6.201438848920863,-2.1129943502824857,3.8531746031746033
745,1034,109.0,1.0,594.0,1,0,2018,9,6,0,0,3,9,8.521739130434783,73.7,8.24934929724102
1554,1925,151.0,1.0,967.0,3,0,2019,1,7,2,3,7,0,3.6157205240174672,7.986149584487535,8.24934929724102
1520,1900,160.0,1.0,1011.0,0,1,2019,8,19,2,3,3,1,8.521739130434783,0.3163265306122449,5.078223270440252
1615,1805,170.0,1.0,740.0,0,0,2018,5,8,2,3,8,2,4.371621621621622,6.31640625,3.8531746031746033
1943,2145,122.0,1.0,577.0,1,0,2019,5,13,3,1,8,1,0.2987012987012987,-0.040169133192389,3.8531746031746033
1405,1645,160.0,1.0,937.0,1,2,2018,9,3,2,2,2,9,20.82941176470588,11.220095693779903,8.24934929724102
515,700,225.0,1.0,1521.0,0,1,2018,5,1,0,0,3,0,5.879310344827586,2.7577092511013217,3.9402271368798565
1000,1133,93.0,1.0,296.0,3,2,2019,12,20,0,0,3,9,11.366071428571429,12.6875,3.8531746031746033
1425,1920,175.0,1.0,1246.0,0,0,2018,12,24,2,3,7,8,-0.7631578947368421,5.920634920634921,3.9402271368798565
1226,1449,203.0,1.0,1144.0,1,0,2018,5,5,2,2,2,2,6.375,6.31640625,8.24934929724102
2035,2230,115.0,1.0,706.0,0,1,2019,10,15,3,1,0,8,-1.6527777777777777,2.440677966101695,3.9402271368798565
1755,1941,106.0,1.0,477.0,0,1,2018,10,31,3,3,8,2,13.46875,12.64,5.078223270440252
1551,1742,171.0,1.0,1068.0,1,1,2019,10,26,2,3,2,3,6.568421052631579,8.241379310344827,5.078223270440252
1640,1830,170.0,1.0,1014.0,0,4,2019,10,23,2,3,1,0,2.4909090909090907,7.986149584487535,3.9402271368798565
944,1057,73.0,1.0,270.0,1,0,2019,10,28,0,0,2,1,9.53191489361702,-0.040169133192389,3.8531746031746033
1929,2313,404.0,1.0,2446.0,3,0,2018,12,22,3,1,8,5,4.371621621621622,3.2777777777777777,3.8531746031746033
1745,1943,238.0,1.0,1517.0,3,0,2018,9,1,3,3,0,5,4.353191489361702,5.391891891891892,3.8531746031746033
1431,1623,112.0,1.0,453.0,1,1,2019,7,17,2,2,3,9,11.366071428571429,9.606741573033707,5.078223270440252
1955,2107,72.0,1.0,236.0,0,0,2018,12,25,3,1,7,0,-0.7631578947368421,2.7577092511013217,5.078223270440252
1720,1930,250.0,1.0,1546.0,0,2,2019,1,10,3,3,2,0,20.82941176470588,7.986149584487535,3.9402271368798565
1850,2029,99.0,1.0,429.0,0,0,2019,9,4,3,3,6,8,7.380952380952381,1.1374407582938388,8.24934929724102
1959,2319,200.0,1.0,1089.0,1,0,2019,8,8,3,1,2,9,6.568421052631579,8.962962962962964,3.8531746031746033
1646,1737,171.0,1.0,1090.0,1,1,2019,5,9,2,3,6,0,6.6125,2.7577092511013217,6.519685039370079
1355,1557,242.0,1.0,1514.0,0,0,2019,11,15,2,2,3,0,8.521739130434783,2.7577092511013217,5.078223270440252
841,1048,127.0,1.0,461.0,0,2,2019,1,28,0,0,8,1,8.6875,14.5,3.8531746031746033
950,1215,145.0,1.0,781.0,1,1,2018,2,3,0,2,6,3,4.889952153110048,4.414634146341464,8.24934929724102
1042,1223,101.0,1.0,409.0,0,0,2019,8,5,0,2,3,7,8.521739130434783,5.515463917525773,8.24934929724102
540,717,97.0,1.0,413.0,0,0,2018,12,30,0,0,9,9,8.71359223300971,9.756756756756756,8.24934929724102
2234,2324,50.0,1.0,77.0,0,0,2019,9,26,1,1,7,5,3.6157205240174672,-3.6666666666666665,8.24934929724102
1434,1920,166.0,1.0,1123.0,0,2,2019,9,7,2,3,5,2,10.992424242424242,2.8487394957983194,3.8531746031746033
1548,1916,148.0,1.0,888.0,1,1,2018,6,20,2,3,5,2,10.992424242424242,6.31640625,8.24934929724102
1025,1115,50.0,1.0,83.0,0,1,2018,8,28,0,0,2,1,2.3117647058823527,-3.0,3.8531746031746033
2140,2255,75.0,1.0,266.0,0,0,2019,8,21,1,1,7,5,-0.7631578947368421,-3.6666666666666665,8.24934929724102
1114,1246,92.0,1.0,363.0,0,1,2018,11,25,0,2,8,1,6.0,-0.040169133192389,3.8531746031746033
700,905,125.0,1.0,667.0,1,1,2019,4,12,0,0,2,2,-0.6923076923076923,2.8487394957983194,3.8531746031746033
1450,1630,100.0,1.0,288.0,0,0,2018,6,14,2,2,8,9,4.371621621621622,15.789473684210526,3.8531746031746033
1415,1608,113.0,1.0,484.0,1,1,2019,6,16,2,2,0,2,-7.0,6.31640625,5.078223270440252
1710,1820,70.0,1.0,324.0,0,0,2018,7,9,3,3,7,5,-2.6315789473684212,3.8076923076923075,12.312328767123288
1959,2149,110.0,1.0,288.0,0,0,2018,10,25,3,1,8,9,4.371621621621622,15.789473684210526,3.8531746031746033
1500,1656,116.0,1.0,581.0,1,1,2019,8,22,2,2,2,1,3.2672413793103448,-0.040169133192389,3.8531746031746033
935,1037,122.0,1.0,483.0,3,0,2018,11,27,0,0,0,0,34.06666666666667,7.986149584487535,8.24934929724102
1850,2259,249.0,1.0,1598.0,0,2,2019,8,9,3,1,8,10,4.371621621621622,9.53125,3.8531746031746033
52,659,247.0,1.0,1744.0,0,1,2019,7,16,1,0,7,2,-0.7631578947368421,6.31640625,8.24934929724102
1052,1124,92.0,1.0,453.0,0,2,2019,10,28,0,0,2,8,2.3117647058823527,14.4375,3.8531746031746033
1916,2010,54.0,1.0,109.0,0,0,2018,10,15,3,3,7,5,-0.7631578947368421,3.2777777777777777,8.24934929724102
1838,1945,127.0,1.0,566.0,0,0,2019,6,3,3,3,8,2,5.375,6.31640625,5.078223270440252
2359,314,135.0,1.0,775.0,3,2,2019,11,30,1,1,5,8,10.992424242424242,3.0833333333333335,8.24934929724102
830,1651,321.0,1.0,2454.0,0,1,2018,11,2,0,2,7,9,-0.7631578947368421,11.220095693779903,0.2486865148861646
1152,2014,322.0,1.0,2446.0,1,2,2018,3,14,0,3,7,9,2.4728682170542635,8.962962962962964,12.312328767123288
1917,2028,71.0,1.0,152.0,0,0,2019,4,30,3,3,1,1,3.6666666666666665,-0.040169133192389,3.8531746031746033
1900,2209,189.0,1.0,1069.0,0,0,2018,12,9,3,1,8,1,4.371621621621622,11.274809160305344,12.312328767123288
1541,1630,49.0,1.0,163.0,1,0,2018,12,11,2,2,7,5,-2.4029850746268657,5.107142857142857,1.0377358490566038
1855,2034,159.0,1.0,764.0,3,2,2018,3,23,3,3,8,7,8.6875,5.515463917525773,3.8531746031746033
1325,1515,110.0,1.0,612.0,0,0,2019,1,27,2,2,2,6,7.851851851851852,5.1256830601092895,12.312328767123288
2015,3,168.0,1.0,1029.0,2,2,2018,3,6,3,1,0,9,4.353191489361702,8.962962962962964,3.8531746031746033
850,1019,149.0,1.0,770.0,1,0,2018,10,19,0,0,0,0,6.101010101010101,7.986149584487535,16.312883435582823
950,1152,182.0,1.0,996.0,1,0,2019,10,1,0,0,5,5,10.992424242424242,41.0,8.24934929724102
1245,1630,165.0,1.0,931.0,1,0,2019,2,17,2,2,7,0,-7.333333333333333,7.986149584487535,8.24934929724102
1936,2040,64.0,1.0,214.0,0,2,2018,9,23,3,3,2,1,2.3117647058823527,11.666666666666666,3.8531746031746033
1551,1727,156.0,1.0,900.0,1,1,2019,9,12,2,3,3,8,11.366071428571429,2.76,3.8531746031746033
1425,1701,336.0,1.0,2486.0,1,5,2019,9,28,2,3,7,5,-0.7631578947368421,-4.384615384615385,5.078223270440252
600,719,79.0,1.0,317.0,0,0,2019,10,23,0,0,2,1,-3.909090909090909,-0.040169133192389,3.8531746031746033
1201,1315,74.0,1.0,229.0,3,0,2018,12,13,2,2,3,2,2.140625,2.8487394957983194,3.8531746031746033
630,858,148.0,1.0,834.0,0,0,2018,9,25,0,0,7,5,-1.7083333333333333,12.547231270358306,0.2486865148861646
1525,1654,149.0,1.0,862.0,1,2,2018,5,20,2,2,5,5,10.992424242424242,12.547231270358306,8.24934929724102
1720,1847,87.0,1.0,310.0,0,0,2018,5,23,3,3,3,9,6.1525423728813555,7.032258064516129,5.078223270440252
1020,1126,66.0,1.0,224.0,0,2,2018,2,9,0,0,2,9,7.851851851851852,9.756756756756756,8.24934929724102
1945,2247,182.0,1.0,1089.0,1,2,2018,9,19,3,1,2,9,6.568421052631579,8.962962962962964,3.8531746031746033
1525,1659,94.0,1.0,403.0,0,0,2018,6,6,2,2,0,2,-1.6527777777777777,6.31640625,8.24934929724102
900,1200,120.0,1.0,719.0,0,1,2019,8,28,0,2,0,9,6.101010101010101,7.032258064516129,3.9402271368798565
1643,1739,56.0,1.0,108.0,3,0,2018,6,28,2,3,3,2,8.521739130434783,19.857142857142858,5.078223270440252
1510,1632,142.0,1.0,707.0,1,0,2018,9,12,2,2,8,2,3.246987951807229,19.857142857142858,3.8531746031746033
2230,2357,147.0,1.0,813.0,1,0,2018,1,7,1,1,6,0,7.569148936170213,4.478260869565218,5.078223270440252
1021,1229,248.0,1.0,1514.0,3,0,2019,12,2,0,2,3,0,8.521739130434783,2.7577092511013217,5.078223270440252
1945,2105,80.0,1.0,417.0,1,0,2018,1,18,3,1,7,5,2.0987654320987654,3.2777777777777777,3.9402271368798565
2136,2254,138.0,1.0,761.0,1,0,2018,5,19,1,1,2,8,2.3117647058823527,2.76,3.8531746031746033
550,700,130.0,1.0,692.0,3,3,2019,3,30,0,0,0,0,4.0,7.986149584487535,8.24934929724102
1900,2042,162.0,1.0,850.0,3,1,2019,5,10,3,3,5,5,10.992424242424242,-3.242424242424242,8.24934929724102
830,1201,151.0,1.0,872.0,1,1,2019,2,6,0,2,0,9,6.101010101010101,11.220095693779903,8.24934929724102
859,1111,132.0,1.0,529.0,0,2,2019,1,14,0,0,8,1,12.975961538461538,0.8445945945945946,8.24934929724102
1925,2122,177.0,1.0,913.0,0,3,2018,1,19,3,1,0,4,4.353191489361702,3.3333333333333335,3.8531746031746033
1421,1539,78.0,1.0,280.0,0,0,2019,6,21,2,2,6,8,2.727272727272727,5.974789915966387,5.078223270440252
850,1623,273.0,1.0,1979.0,0,2,2018,9,16,0,2,5,9,3.3743589743589744,7.032258064516129,5.078223270440252
1614,1901,167.0,1.0,1056.0,1,0,2019,12,28,2,3,2,9,6.375,10.0,12.312328767123288
600,820,140.0,1.0,780.0,3,0,2018,9,23,0,0,8,1,3.1333333333333333,-0.040169133192389,3.8531746031746033
